Source,Plx,Gmag,BPmag,RPmag
6816721476575244800,5.0131,18.683916,20.480577,17.382576
5864159990174953984,5.0131,20.882957,21.322294,19.217134
4120658492204165632,5.0131,20.60965,21.09917,19.578442
444053752455458048,5.0131,20.61723,21.17298,18.831823
5980591227872629632,5.0131,18.92813,18.688091,17.173248
6647625521755026048,5.0131,20.497068,21.36761,19.082731
5862189630999856640,5.0131,19.771194,20.018047,18.27591
4467874299861012992,5.0131,20.52626,21.545675,19.008259
4313891475963338496,5.0131,19.546679,20.635572,18.212864
4040256910587111808,5.0131,19.708502,20.42182,18.907913
4043460681357302784,5.0131,19.982553,,
5930766480477387008,5.0131,20.88896,20.985577,19.84161
3244363530271352320,5.0131,11.826885,12.203422,11.28427
2170584941353324288,5.0131,20.643524,21.2749,18.747242
6876393381368635520,5.0131,16.313505,17.73447,15.104442
6761318627547511680,5.0131,18.357126,,
6263042158531554560,5.0131,14.648188,15.641324,13.66497
5811510047679986560,5.0132,20.63294,,18.491417
4251571809748606720,5.0132,20.420856,20.86789,19.405697
4039324112336116096,5.0132,19.017452,,
3588134014017508992,5.0132,17.763279,19.422016,16.510344
6026932619327041536,5.0132,20.24768,20.278608,18.850311
4058616177851524096,5.0132,20.217915,21.452196,19.80014
3504457914969846528,5.0132,17.767841,19.155697,16.602968
6539552221763379456,5.0132,17.062351,18.666368,15.841612
2176556934474333440,5.0132,20.853,21.771896,19.37178
5050465379241664256,5.0132,14.444286,15.313757,13.52485
5865274482663493760,5.0132,20.774868,21.605984,19.392214
1080978504592759552,5.0132,17.434784,19.219048,16.09496
4120505144739588096,5.0132,20.23859,20.899591,19.407269
5489721133530378240,5.0132,19.154255,20.79688,17.89104
5936098149788627840,5.0132,20.660059,,
5969417234748988544,5.0132,20.31751,19.36653,18.153828
4102697213789344512,5.0132,19.573301,20.225637,18.154545
4367597082763355392,5.0132,19.136404,21.214779,17.770632
6315515629404383360,5.0132,17.394356,18.711477,16.253633
508253102537042560,5.0132,19.692709,20.376257,18.215143
4113559976386588032,5.0132,19.597937,19.508438,18.389992
1681101537399681408,5.0132,11.341944,11.671722,10.838734
6017932910450513280,5.0132,20.531656,21.165203,19.702608
5867298541821539456,5.0132,20.78492,21.740595,19.4666
4053334845460971904,5.0132,19.852448,20.78705,18.334455
6027565972332401920,5.0132,20.673523,20.46636,19.715103
5340150649796785536,5.0132,20.822779,21.504555,20.12559
4061199755219946368,5.0132,20.06185,20.389614,18.420551
6657791601970744960,5.0132,20.824005,20.725283,20.554934
4043835717834101632,5.0132,19.61121,,
4143789468044331264,5.0132,19.308949,20.19218,18.22009
2994709725738706432,5.0132,20.56346,21.361792,19.087175
5978093343622944768,5.0132,20.221502,20.998457,18.840527
2543236434463831552,5.0132,20.774532,21.360474,19.380486
4041564637934841472,5.0132,19.039768,19.732103,17.455088
2892967035739665536,5.0132,9.766795,10.063555,9.299455
4058684588025241856,5.0132,20.012196,21.15907,19.063532
2611471237025020544,5.0132,15.359634,16.451235,14.323073
5955657705714396416,5.0132,20.355564,20.461855,19.229647
4117094768854863488,5.0132,19.926706,20.761374,18.503208
4062694605757070208,5.0132,19.60449,,
5843343932960415360,5.0132,20.887497,21.796207,20.180582
67301935668617344,5.0132,17.89509,18.149845,17.278723
5836132820320360192,5.0132,20.733604,,
4263253777206458240,5.0132,17.418736,18.998173,16.148893
322968587038733952,5.0132,11.562858,12.026066,10.946651
4059289864843540480,5.0132,20.064795,20.969448,19.063581
1053083001242433280,5.0132,16.940516,18.349298,15.781878
3472965569782895104,5.0132,13.720576,14.455781,12.882605
1152786921808839040,5.0132,10.561414,10.830152,10.134965
574237986469355520,5.0132,18.803213,20.58087,17.501547
4056035172971438336,5.0132,20.24832,,
5956857375974309632,5.0132,20.371922,20.664095,19.58468
5336090531325312640,5.0132,20.439812,,
4148609692673631104,5.0132,20.243391,20.701122,18.75593
6053317462372345088,5.0132,20.003067,,
3029645470767549568,5.0132,18.335821,19.999819,17.061146
4109040502533862912,5.0132,19.806942,19.917938,18.122278
4041337318167882368,5.0132,20.151592,,
6178593515116849920,5.0132,16.42269,17.90274,15.198277
5876441294566154624,5.0132,20.6737,,
4054732011153324160,5.0132,19.363077,20.521484,17.95294
4286398703118520704,5.0132,19.760998,20.127563,18.584444
2251600905160489728,5.0132,18.21473,20.285433,16.88368
3452303061943585024,5.0132,20.348068,21.487988,18.993166
6122701039814930560,5.0132,18.355148,20.410685,17.034876
1916391665624089216,5.0132,20.57998,21.270786,19.262455
5917584366839733248,5.0132,20.50959,21.351625,19.080212
3238672836044647168,5.0132,14.566936,15.351671,13.531896
2018938163057633280,5.0132,19.24035,20.51583,17.863632
6028082364833859328,5.0132,20.638575,,
281887916342925056,5.0132,20.749296,21.816315,19.506397
5918620690881012352,5.0132,20.606308,21.824068,19.342617
5978545655143650048,5.0132,20.5207,21.363329,18.909052
1826599945501055744,5.0132,20.771177,20.995123,19.804697
2067718722270615424,5.0132,14.228052,14.822653,13.097785
4041016256510060800,5.0132,20.395601,21.448368,19.11292
5693807568445128576,5.0132,20.687798,21.20962,19.667767
5578620183395708288,5.0132,18.270449,,
157431098523116800,5.0132,20.445852,21.173244,18.950554
635479414041685888,5.0132,13.984763,14.787161,13.108941
6518638685966108032,5.0132,18.450552,19.673454,16.979567
1906909507411048320,5.0132,12.593679,13.098276,11.936342
2954132283482946048,5.0132,14.823925,15.746913,13.877508
1995077287565338496,5.0132,15.943868,17.216604,14.828203
4107530460813979392,5.0132,19.40433,19.638384,17.45949
4072796437440844928,5.0132,13.829577,13.943031,12.939239
1825860077253327744,5.0132,20.12315,21.292885,18.652412
1869790583275682688,5.0132,20.906939,21.900286,19.739975
2032365678261219328,5.0132,18.701094,18.616905,17.409063
6263077617781838336,5.0132,16.418283,17.908783,15.224331
4104806901750324096,5.0132,20.170048,21.346268,18.565905
4058329376987610368,5.0132,20.585527,21.881824,19.766212
5880610913214981120,5.0132,20.30238,21.872072,18.48679
4201904120739813376,5.0132,20.736704,21.742054,19.435797
4041440118198368640,5.0132,18.57706,18.892126,17.427902
5963717847538924544,5.0132,20.656471,21.196686,19.089184
4116345211132079616,5.0132,19.473478,20.4516,18.300385
4602947447906015488,5.0132,14.572927,15.526033,13.608777
4040430663589230080,5.0132,19.728582,,
2209982573281053696,5.0132,20.869316,21.298811,19.860924
4065069074121068928,5.0132,19.459846,,
5889850285569707008,5.0132,19.265512,19.506117,18.035711
1899060098198638592,5.0132,14.055153,14.818222,13.205518
910442013445525248,5.0132,18.143135,19.797361,16.912897
6028374731840864768,5.0132,20.725218,,
1822436782125098496,5.0132,20.912832,21.360884,19.779617
5979046104751385600,5.0132,20.482103,21.238714,19.472721
5882601961284961280,5.0132,20.500484,,
5959544788602534656,5.0132,19.794933,20.424572,18.318893
1113527622188358016,5.0132,16.974419,18.25446,15.86982
5933938983810336896,5.0132,20.704327,,
1350673004484694656,5.0132,20.655788,,
4873263167570024704,5.0132,17.58696,19.44306,16.348825
2033631078701801984,5.0132,20.884674,,
5199438037892319488,5.0132,14.204797,15.065103,13.253551
2031227305771602688,5.0132,19.94539,,
2365687880925530624,5.0132,18.715897,20.499914,17.432434
5993961770252071424,5.0132,20.405054,21.13586,19.5546
4515530535442590976,5.0132,20.8827,21.68283,19.670763
1436998136283224576,5.0132,16.287287,17.72626,15.114514
4790950089278602624,5.0132,20.79265,21.515272,19.39866
4323379848996325120,5.0132,20.614069,21.512472,19.429146
3417186142316717696,5.0132,19.82658,20.095964,19.573355
3030772191011433728,5.0132,19.48089,21.046509,18.109058
6038915131337387008,5.0132,20.810806,21.08359,20.078758
179856943843477632,5.0132,18.940615,21.072252,17.620138
2188930529093356032,5.0132,20.744236,21.27071,19.752975
217879606414958336,5.0132,16.04209,17.424128,14.88952
4150734361408136960,5.0132,20.627708,21.606133,19.44098
5930861794368428672,5.0132,20.582384,21.361483,19.465324
6134909334028878336,5.0132,19.656044,21.345861,18.334795
1045639479321150592,5.0132,9.591606,9.916226,9.101799
5990936051679348352,5.0132,20.873135,22.145279,19.791525
4102121035378524288,5.0132,20.248451,20.457317,18.522816
5874889986774595968,5.0132,20.419836,,
5862735706002007936,5.0132,13.462288,14.154949,12.657376
5801524832826727296,5.0132,15.624432,17.00053,14.470761
1804703476340324224,5.0132,18.320171,19.859785,17.063707
5076435843889883904,5.0132,12.705878,13.242209,12.025093
196344434234367360,5.0132,16.478907,17.852089,15.321052
2918065140989590784,5.0132,20.821386,20.904589,20.262024
6133399945083576448,5.0132,20.934526,21.454414,19.54982
5852332406227696640,5.0132,16.974003,18.339022,15.81877
2216010955021194752,5.0132,20.714714,21.485703,20.557833
2746933195576244480,5.0132,20.562798,21.31619,19.246223
4090117288925133056,5.0132,19.729902,,
201020279233081856,5.0132,11.933304,12.297624,11.399712
4120444327935755264,5.0132,20.386179,20.766212,18.957584
4051776936255561344,5.0132,18.243061,19.295563,16.80945
5864892265036211840,5.0132,20.801668,,
3074108136144181888,5.0132,20.78899,20.38936,20.544596
4255078530275595264,5.0132,20.183916,20.321583,17.882019
2834753319589957376,5.0132,20.624575,22.145485,19.623646
203686178313673600,5.0132,18.04205,19.815763,16.79316
4077490738015515520,5.0132,20.086922,20.757736,19.27447
5861401315552301056,5.0132,20.888771,22.268877,19.30366
4605183437941460736,5.0132,19.39327,21.024855,18.078512
4194760731122849408,5.0132,14.460802,15.395652,13.514051
4262032872662953216,5.0132,20.49656,21.302761,19.494244
4303167114443512960,5.0132,20.502392,21.537596,20.071194
180633924902195840,5.0132,17.489935,19.247915,16.229967
5813559052014698880,5.0132,12.633929,13.147923,11.968387
6205334222022264960,5.0132,20.814507,21.54088,19.406761
5977705108569720576,5.0132,19.10733,19.660156,17.840841
682854930541857920,5.0132,15.585877,16.589647,14.591533
6589395729546982912,5.0132,18.660336,20.710035,17.393301
4058353772474961280,5.0132,19.937649,21.207975,16.770403
5934955619752124672,5.0132,20.914629,21.851763,19.911045
4039026556994725632,5.0132,19.539684,19.634102,18.263098
3195893823607745536,5.0132,18.990208,20.768625,17.654121
6095805787103355648,5.0132,20.05682,21.13253,18.629011
4089377347863378944,5.0132,19.98276,,
5275140203739060736,5.0132,15.688457,16.913902,14.586548
4272706209926384000,5.0132,15.983253,17.30224,14.848806
544656588198130816,5.0132,20.55465,21.352165,19.149445
2071808768086010880,5.0132,20.490082,,
5917611751526100608,5.0132,20.781422,20.565107,19.13949
4059199881052656512,5.0132,20.056643,21.073158,18.730598
2035413661909404288,5.0132,20.899817,21.390854,20.24406
1999743133876259456,5.0132,17.650776,19.30599,16.420877
198915710897410688,5.0132,17.240404,18.914078,16.034176
5962618679514339584,5.0132,20.41293,,
4041946477719275264,5.0132,20.39824,20.713125,18.343073
3064096812192624128,5.0132,14.515406,15.44169,13.566294
5438961796981967360,5.0132,18.988157,20.94413,17.645658
5960990504606028928,5.0132,20.237305,,
5204827191054776832,5.0132,19.974777,21.203285,18.483454
4714032035370425600,5.0132,11.449218,11.784642,10.94481
4121643963785292288,5.0132,19.919949,,
2024426104779714944,5.0132,20.754503,20.815699,19.148632
2019122335560061568,5.0132,20.694738,21.378887,19.213732
5635246406614366976,5.0132,15.790051,16.046667,15.063426
3174003032430143488,5.0132,19.251389,20.939379,17.898378
4042967374275644928,5.0132,19.520102,20.017368,18.332073
1901263107182949248,5.0132,13.749146,14.534572,12.88061
4042073303768359552,5.0132,19.491703,,
5881117895487936128,5.0132,20.51347,,
4513049865394465792,5.0132,20.522432,21.084255,19.418499
5985397605518261632,5.0132,20.215275,20.65878,18.670547
1809469210725672192,5.0132,20.114752,20.64547,18.82768
2096076982572605952,5.0132,20.815527,21.890072,19.417852
2033976703284271360,5.0132,20.790377,,
6294301269804921216,5.0132,19.761745,20.595585,18.385109
5980745503154364672,5.0132,19.668709,,
2267528537975794816,5.0132,16.17867,17.339216,15.044168
4067941170230642944,5.0132,20.527554,20.871675,19.184908
5995344337393558016,5.0132,19.98064,20.596071,18.918917
4398723711487262336,5.0132,16.317717,17.808588,15.122051
5932151796383184512,5.0132,19.059872,19.368793,17.065037
1761876020966733952,5.0132,8.208145,8.734303,7.52407
4117391808842158080,5.0132,20.598328,21.186422,19.093887
5819575614002580608,5.0132,19.602417,20.63042,18.314102
519587791805606400,5.0132,19.968683,21.469316,18.649736
4043203631758027648,5.0132,19.453526,19.786663,17.755777
6303857537679651968,5.0132,17.643805,19.25226,16.455563
3519734941841879296,5.0132,16.965967,18.465178,15.771672
1792268553880204544,5.0132,18.215763,20.15989,16.926027
5339833853038003584,5.0132,20.687893,21.632505,19.821384
2033579259895327232,5.0132,18.423529,19.025637,17.264233
5998992787553569920,5.0132,19.228197,21.383137,17.89145
3532403690912674688,5.0132,11.05565,11.387134,10.557863
4038738897376412160,5.0132,20.059774,,
5914498965383295744,5.0132,20.867983,21.384487,20.163767
2449850689964579584,5.0132,15.303093,16.247883,14.340668
4516161169767285376,5.0132,20.26462,20.223188,19.089682
2055904332386067456,5.0132,20.232626,,
2897831240819754240,5.0132,16.619951,17.41779,15.03785
1819980988563355520,5.0132,20.842655,21.48988,19.591822
4060411886446387072,5.0132,20.328913,,
6054933607051141504,5.0132,20.932549,21.489145,19.049782
6702788462503820544,5.0132,19.556414,20.363613,18.16829
5948255862161882880,5.0132,19.967125,19.851057,18.66048
4672320167689778688,5.0132,18.949976,21.011702,17.558838
6074354006022552320,5.0132,20.824268,21.410751,19.851112
2030095530347526784,5.0132,20.888712,,
4513068728897852032,5.0132,19.438215,19.882923,18.134117
6511690047355206912,5.0132,20.853367,21.421541,19.761969
5438965134173997312,5.0132,20.915031,21.617025,19.894577
5955806105459491968,5.0132,18.740705,19.22963,17.651524
2368497446668308736,5.0132,16.074581,17.47112,14.912429
4116604244931558784,5.0132,20.27348,20.475151,18.529463
5969078928783973632,5.0132,20.328373,20.844183,19.132837
4065167647919307264,5.0132,17.520985,19.069962,16.285442
5239099312091483264,5.0132,20.878107,20.797136,19.950087
2815100446892322048,5.0132,15.695813,16.87144,14.622895
2025430439982355712,5.0132,20.620789,,
4107320896512938880,5.0132,20.121614,,
5892383422898617728,5.0132,20.81773,,
5913776654971554432,5.0132,20.898129,,
5929937070767473408,5.0132,20.481947,21.01927,19.570105
1228698334165267072,5.0132,19.668886,21.657558,18.30033
5408294527901470208,5.0132,18.647509,18.701315,18.604704
4042096217482020224,5.0132,19.074177,,
6029488159165393280,5.0132,20.406124,,
4108430376658345856,5.0132,20.40077,20.020178,19.260473
6591763970217126656,5.0132,17.019955,18.382238,15.885836
3295041807902095104,5.0132,12.381365,12.917614,11.691488
4068194195309879808,5.0132,20.356728,,
5930205454656723072,5.0132,20.040249,20.254145,18.581589
5972124610320457344,5.0132,20.192064,21.368206,18.975903
5699978336937460992,5.0132,19.690168,20.738472,18.369625
5892010001229291776,5.0132,20.779205,21.746088,19.576984
4123103015762307200,5.0132,20.540253,19.7064,19.115932
4830922112952256640,5.0132,17.345331,18.86315,16.161356
2024423493438512640,5.0132,20.39013,21.153131,19.21179
4144294693661104896,5.0132,20.628773,,
4114825342483810304,5.0132,15.249702,16.427025,14.172795
5862548690265926912,5.0132,20.88267,22.292181,19.426828
3289258853480281600,5.0132,12.053461,12.547777,11.260674
4037375777757727616,5.0132,19.975273,20.00599,18.691502
5376569842162600448,5.0132,20.900547,20.918564,19.681675
6033160734159315200,5.0132,20.110521,,
3888677442931833472,5.0132,17.300413,18.938036,16.061895
5432225883810174720,5.0132,20.53107,21.09757,19.288893
4075831265663886464,5.0132,19.633535,,
5833771619156914304,5.0132,20.323326,20.717108,18.770294
507022852099331840,5.0132,20.81583,21.480421,19.794418
5979940935483085696,5.0132,19.881067,20.3938,18.870113
6817227217563900544,5.0132,20.86665,21.8091,19.756048
4040417679813871872,5.0132,19.89693,19.716806,18.19958
755973652083650432,5.0132,13.270144,14.022437,12.365594
5594630726263689856,5.0132,14.274784,15.165275,13.341657
1673026139888783360,5.0132,13.659259,,
858132167934237312,5.0133,15.049167,16.097046,14.031133
4040223925228051968,5.0133,20.059986,21.037565,18.730204
5405036988480337408,5.0133,20.907654,21.411268,19.921286
5852193489778761472,5.0133,20.91401,20.774342,19.364897
4290774067896224000,5.0133,18.340523,19.996778,17.097961
5978510367769586944,5.0133,19.88957,,
3333613603517147648,5.0133,20.770384,21.660967,20.118784
4606937541243110400,5.0133,10.995899,11.291616,10.538017
5873004667869172096,5.0133,20.335386,20.433023,18.509617
5699607934657918720,5.0133,20.304064,21.78815,18.86627
5120201491915633024,5.0133,15.709321,16.986277,14.578698
5322728132142003328,5.0133,19.514961,21.327856,18.18069
4056057919307472768,5.0133,19.770546,20.14251,18.482134
4333851975690726656,5.0133,20.848644,21.070711,20.064392
4040663695587940736,5.0133,19.83192,19.972706,18.322966
5234544653905645184,5.0133,16.250969,17.632433,15.094338
4163419736288579840,5.0133,20.842192,21.555235,20.070461
5835015441678885376,5.0133,20.82846,,
4042316914278458240,5.0133,19.393055,,
6134385691619017728,5.0133,20.87286,21.69295,19.793903
1745267661607112448,5.0133,16.032879,17.395157,14.882072
4108441543677188224,5.0133,19.91941,,
1961327395888403328,5.0133,16.042215,17.383055,14.903508
2055615882403754112,5.0133,20.599886,,
5087335096497243776,5.0133,17.863197,19.554781,16.631
5338998013720570240,5.0133,18.120453,19.02277,16.504133
5944239964657807232,5.0133,20.75359,21.206305,19.022339
3810274292411921408,5.0133,18.374695,20.236013,17.080057
6019478102246161408,5.0133,20.732603,21.389894,19.596954
4651972365025959424,5.0133,20.677275,20.784212,21.455658
6077738440250756352,5.0133,20.842236,21.51646,20.106884
2019888557708527360,5.0133,20.94661,21.885365,19.425295
2519769802605160576,5.0133,15.883466,16.962889,14.848302
5241774217722070400,5.0133,20.766966,,
4045132110769430656,5.0133,14.28761,15.185443,13.349363
1827204195828169344,5.0133,20.6914,21.06694,19.443779
2026666664643558400,5.0133,18.16843,19.934492,16.931746
3788123604173009280,5.0133,19.539417,21.108072,18.182228
1273647954352962816,5.0133,18.281763,20.229809,16.986181
3913373161286387968,5.0133,12.199141,12.664791,11.575073
4173028574562782080,5.0133,20.729053,21.467913,19.772184
4063553152451705472,5.0133,19.694115,,
5932933205538527232,5.0133,19.667822,20.275259,18.388332
5933518454972019328,5.0133,19.830582,20.204983,18.313036
4048960266659228544,5.0133,19.90207,20.317015,18.418455
1640497530763228416,5.0133,19.032543,20.945105,17.702202
2505736495181941120,5.0133,19.5446,20.657396,18.02335
5869512137938598016,5.0133,20.808338,20.387653,19.22504
1022582102011938816,5.0133,13.903987,14.660107,13.054642
4036834852469009152,5.0133,19.238365,19.741045,18.075771
2942469076444816128,5.0133,20.609093,20.952133,19.109877
5980536905177571328,5.0133,19.56087,20.21775,18.118864
5869046048047293568,5.0133,20.730633,,
4493625755536566272,5.0133,20.395746,20.929585,18.728264
4094928408234135296,5.0133,18.877502,20.674696,17.156439
4384868765464412288,5.0133,17.126884,18.45903,15.88658
4251707904368662144,5.0133,19.87006,21.039648,18.029581
2013712222944782592,5.0133,12.701077,13.200359,12.042353
1876245403718342912,5.0133,8.593358,8.642096,8.479457
4302130171890365312,5.0133,20.720396,20.81073,19.49455
4036790975077034496,5.0133,19.542427,20.002571,18.560144
5950303977472594944,5.0133,20.177391,19.945103,18.236359
2048128998491405440,5.0133,14.66838,15.62755,13.701458
6202057265056318592,5.0133,14.601329,15.466359,13.679276
484801756459379840,5.0133,12.640706,13.109817,11.980171
6790315811482398208,5.0133,17.697165,18.33857,16.595123
6056927811910406144,5.0133,20.701817,21.338009,19.369057
1902145637059874304,5.0133,20.29169,21.491802,19.017056
3638396744974917632,5.0133,20.869884,21.336252,19.441065
6760310310976374784,5.0133,19.698736,19.423801,18.376589
4050222295701633920,5.0133,19.08669,18.90258,17.505955
1799978634357698560,5.0133,20.763845,21.246302,19.556767
6860138197164895360,5.0133,18.017735,19.448673,16.530783
5822068451704238464,5.0133,20.829855,,
4092636476296847744,5.0133,19.478828,20.018692,18.627098
3169310690465776384,5.0133,13.315773,13.893843,12.552541
1864481557025750400,5.0133,20.835611,21.038433,19.417274
2060216754459365120,5.0133,20.842087,21.809048,20.306902
4059639750055466112,5.0133,20.046247,,
2652903343420554496,5.0133,15.184134,16.284943,14.136951
1440412459189448960,5.0133,17.86899,19.482656,16.634117
6211133870980620928,5.0133,15.49731,16.645985,14.359056
5858826877778636288,5.0133,20.788525,21.883621,19.89121
5883578117133811584,5.0133,12.046724,12.443041,11.378399
4499082700466978816,5.0133,15.349428,16.350279,14.36056
266927789339153280,5.0133,16.410803,17.806246,15.256558
5980309237488880640,5.0133,20.141912,,
4107983493975875584,5.0133,20.6344,20.731728,19.305393
4144961581806066688,5.0133,20.308416,,
4119093096926305024,5.0133,20.366154,,
4079006345998993024,5.0133,9.664796,9.882026,9.295935
4042360443860919424,5.0133,19.6126,19.481821,18.302423
6580705533238586496,5.0133,16.735003,18.197117,15.542613
2781509851268010240,5.0133,18.512966,19.462076,16.803513
1754483012156895104,5.0133,20.887053,21.117,19.719006
6634046415716860288,5.0133,20.933617,21.676577,20.600454
5781491353011660544,5.0133,20.434607,21.812523,19.055868
4362750572945092480,5.0133,18.829678,20.834927,17.464785
1952741485686246912,5.0133,15.077557,15.086094,13.867394
5877268230375520896,5.0133,20.580772,,
4124663463286897664,5.0133,20.76085,,
6419676248558703360,5.0133,20.642698,21.64655,19.42024
2934293142349854208,5.0133,15.836014,17.17494,14.697749
6009630944820182784,5.0133,20.318424,20.456959,18.855846
5322120888190171392,5.0133,20.265278,20.81645,18.935297
4065363399652291584,5.0133,19.424425,,
677220685069870464,5.0133,20.844166,21.379377,19.711527
5867118153195722752,5.0133,19.649748,20.744385,18.166645
4056068265728150016,5.0133,19.354975,19.440107,18.18744
4165318558512564224,5.0133,20.720263,20.5395,19.024548
5960645227947157760,5.0133,20.540194,20.681227,18.683044
5849012121584505216,5.0133,20.88245,21.364439,19.893051
5979791431920449920,5.0133,19.847918,20.317383,18.526161
5976588661884002048,5.0133,19.391,20.354002,18.103355
2775030326165559808,5.0133,16.442688,17.870981,15.318993
6524758258447423872,5.0133,20.685047,20.987833,19.236433
5893552753489665664,5.0133,20.647926,21.420313,19.978973
1062966025933089792,5.0133,18.87159,20.667637,17.631678
226715556732552064,5.0133,20.408117,21.308588,19.112247
850982971532051968,5.0133,16.006878,17.14948,14.948084
4848639986918331520,5.0133,11.949377,12.313325,11.41805
2019114123583655296,5.0133,20.829035,21.587025,19.960287
4107706623114766592,5.0133,20.221731,,
4316366785909134464,5.0133,20.352327,21.523176,19.245668
6050317784177665024,5.0133,18.665365,20.490995,17.353376
6201141818542557568,5.0133,18.768642,,
4515696699143778304,5.0133,20.62461,,
2289872710197127424,5.0133,19.572638,21.351095,18.221014
2668956037092638208,5.0133,17.513544,19.073961,16.301304
1309805566030909440,5.0133,16.599163,17.9416,15.450708
4107331311798486400,5.0133,19.779894,,
4041602815832804608,5.0133,19.202682,,
1820654542513844864,5.0133,19.696743,,
6713726339754119552,5.0133,16.138004,17.410145,14.913209
5232958608371864960,5.0133,20.890244,21.499561,19.65075
4068182994030222080,5.0133,20.621038,21.033089,19.338173
1090504325442196608,5.0133,20.758848,21.002352,20.334692
5666799886366060800,5.0133,15.61684,16.833054,14.528729
5608286351441030656,5.0133,17.300247,18.951046,16.079489
2232443877849959680,5.0133,7.055734,7.57248,6.380575
5514543089570985088,5.0133,20.812994,21.781818,20.332846
5978443915988874752,5.0133,19.476856,19.636984,17.859655
1986230032883634688,5.0133,20.907772,20.866148,19.82116
242354902753514496,5.0133,20.7598,21.25369,20.247568
4276589719360448896,5.0133,13.121104,13.701631,12.397512
4316896819240733056,5.0133,19.798779,21.194784,18.181265
6704699894750329472,5.0133,18.972855,20.571535,17.717224
2020541908152071040,5.0133,20.792181,21.315424,19.767529
5506846886130936704,5.0133,19.632946,20.49508,18.132513
836877126404693632,5.0133,18.307802,20.341076,16.949501
5851234749980385408,5.0133,20.88723,21.47766,20.47498
2281271230733889536,5.0133,18.011124,,
4116795972312542976,5.0133,20.093021,20.640045,18.607464
4354271281008018560,5.0133,16.421473,17.800653,15.273469
4043193190746176256,5.0133,20.050186,,
4487542771877979264,5.0133,18.955473,21.10826,17.60016
5982129375862224768,5.0133,20.599812,,19.069185
3037287244077777920,5.0133,17.738787,19.421122,16.519308
1823445515332342144,5.0133,20.868603,21.116018,19.738873
4043528262718277248,5.0133,19.341953,20.239014,17.510715
5976287979810629376,5.0133,19.601175,21.007114,18.25831
5146930379067866368,5.0133,19.503836,21.308207,18.154877
5970598934890973440,5.0133,19.618973,20.28235,18.076391
4079251360975241600,5.0133,19.023233,19.163897,17.531979
6824721793762084608,5.0133,18.805466,19.182755,17.921595
4985526848116363904,5.0133,13.909035,14.609103,13.039717
5332382875078590464,5.0133,16.10483,17.44945,14.955748
4056387570805680384,5.0133,17.991766,18.634434,16.656153
6243597707705739136,5.0133,20.746548,21.146688,19.95858
4052806010468875136,5.0133,19.904512,,
6759339304757937536,5.0133,20.542833,21.721163,19.185946
4124243686025199744,5.0133,20.495142,,
4304600293499967744,5.0133,15.156939,16.19646,14.147411
371631910827487616,5.0133,17.248941,18.899809,16.032839
2022747872076767104,5.0133,20.681389,,
5960133233458337280,5.0133,20.519035,20.296642,19.257362
3709587374092160640,5.0133,19.94131,20.045216,19.715576
4102032146709330816,5.0133,18.25241,19.687637,16.80265
4146732276528294528,5.0133,20.467249,21.657179,19.387945
6056225052133173504,5.0133,19.373983,20.24281,17.75523
2026975185034228480,5.0133,19.826794,,
3929519906152787584,5.0133,14.880063,15.79995,13.932352
2023150327685645184,5.0133,20.854128,21.536987,20.018232
4046459216950100608,5.0133,17.570484,17.733307,16.527737
1833022467769641728,5.0133,20.868828,21.341812,20.042742
5942037574183717120,5.0133,20.04268,21.018219,18.586933
4043212947603470592,5.0133,20.218054,,
4317323086119537280,5.0133,20.424736,,
5426918850429311488,5.0133,17.17032,18.8512,15.92938
2673756543514188032,5.0133,14.12036,14.993348,13.200446
1071376332107343616,5.0133,16.76595,,
565052567548927232,5.0133,15.932382,17.28916,14.756656
4052928747780988288,5.0133,18.821468,18.726124,17.354954
2793063686955612928,5.0133,20.099983,21.375048,18.719141
5615144177267636992,5.0133,20.837313,,
267170227357070976,5.0133,12.503283,12.986906,11.816976
4163227321756097280,5.0133,20.63281,21.733223,20.10503
5428767198188254208,5.0133,20.82227,21.11366,19.932714
4049367532631298816,5.0133,19.95607,,
5344256604171324800,5.0133,20.856094,21.41014,19.985857
4347681598587842176,5.0133,18.128143,19.768635,16.883018
1444786870496058752,5.0133,16.15792,17.549337,14.997096
5800500946984299904,5.0133,20.867352,21.263042,20.213783
5868950012625999360,5.0133,20.442358,20.439327,18.629602
5971756858076221824,5.0133,20.477869,,
2249399515379581440,5.0133,13.883286,14.676313,13.0131
4313905082477009280,5.0133,19.458044,20.569523,17.875937
4308013246285819392,5.0133,20.31377,20.8765,19.043636
3026969396901922688,5.0133,20.651642,21.161846,19.488575
4065610721020113152,5.0133,17.838562,18.238222,16.553743
3874346270936822784,5.0133,20.661173,21.512064,19.194256
4108173194038001536,5.0133,20.229729,20.980629,18.881765
4196860970134050688,5.0133,17.132936,18.769218,15.910794
4064678708969509376,5.0133,19.476885,,
1169344772352793728,5.0133,18.811325,20.741875,17.518091
419872949142657536,5.0133,16.495852,16.744827,15.69206
5494716455373346304,5.0133,19.457548,21.126505,18.155508
4161275104513107968,5.0133,19.95293,20.890148,18.622929
689937224237600768,5.0133,20.850166,21.491447,19.78051
4059151158837841152,5.0133,20.35592,,
177385452157084416,5.0133,16.905506,18.597383,15.656101
4042579560111009536,5.0133,19.014534,19.081686,17.687937
2852074617753680000,5.0133,9.217356,9.385534,8.913878
2891309659399341056,5.0133,18.669727,18.520859,16.970148
